TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,12.11.2011 22:00:00.000 GMT-0000,1.03192,1.0348,1.03171,1.03407,5706.3901,12.11.2011 22:00:00.000 GMT-0000,1.03207,1.0349,1.03183,1.03417,5743.4302
AUDUSD,13.11.2011 22:00:00.000 GMT-0000,1.03422,1.03432,1.01608,1.02046,196251.3609,13.11.2011 22:00:00.000 GMT-0000,1.03439,1.03458,1.01619,1.02071,202640.7517
AUDUSD,14.11.2011 22:00:00.000 GMT-0000,1.02036,1.02264,1.01127,1.01773,204510.4246,14.11.2011 22:00:00.000 GMT-0000,1.02078,1.02272,1.01139,1.01781,209294.0002
AUDUSD,15.11.2011 22:00:00.000 GMT-0000,1.01773,1.01838,1.006,1.00829,225695.7598,15.11.2011 22:00:00.000 GMT-0000,1.01783,1.01851,1.00611,1.00836,226474.2786
AUDUSD,16.11.2011 22:00:00.000 GMT-0000,1.00817,1.01174,0.99735,0.99998,248055.3697,16.11.2011 22:00:00.000 GMT-0000,1.00835,1.01183,0.99749,1.00008,247673.5608
AUDUSD,17.11.2011 22:00:00.000 GMT-0000,0.99999,1.01068,0.99642,1.00129,230307.3422,17.11.2011 22:00:00.000 GMT-0000,1.00006,1.01078,0.99651,1.00149,229049.9094
AUDUSD,18.11.2011 22:00:00.000 GMT-0000,1.00129,1.00129,1.00129,1.00129,0,18.11.2011 22:00:00.000 GMT-0000,1.00149,1.00149,1.00149,1.00149,0
AUDUSD,19.11.2011 22:00:00.000 GMT-0000,0.99772,0.99935,0.9973,0.99931,5697.6499,19.11.2011 22:00:00.000 GMT-0000,0.99784,0.99945,0.9974,0.99943,6051.5498
AUDUSD,20.11.2011 22:00:00.000 GMT-0000,0.99956,1.00124,0.98087,0.98399,247027.5525,20.11.2011 22:00:00.000 GMT-0000,0.99976,1.0014,0.98095,0.98417,250983.1304
AUDUSD,21.11.2011 22:00:00.000 GMT-0000,0.984,0.98987,0.98126,0.98346,228561.5277,21.11.2011 22:00:00.000 GMT-0000,0.98417,0.99,0.98137,0.98366,226827.2598
